       Value   Percentile   TotalCount 1/(1-Percentile)
     3839.00     0.000000       529177         1.00
     3855.00     0.000000       529484         1.00
     3871.00     0.000000       529826         1.00
     3887.00     0.000000       530151         1.00
     3903.00     0.000000       530457         1.00
     3919.00     0.000000       530781         1.00
     3935.00     0.000000       531072         1.00
     3951.00     0.000000       531389         1.00
     3967.00     0.000000       531686         1.00
     3983.00     0.000000       531982         1.00
     3999.00     0.000000       532297         1.00
     4015.00     0.000000       532645         1.00
     4031.00     0.000000       532990         1.00
     4047.00     0.000000       533316         1.00
     4063.00     0.000000       533653         1.00
     4079.00     0.000000       533985         1.00
     4095.00     0.000000       534320         1.00
     4127.00     0.000000       534969         1.00
     4159.00     0.000000       535629         1.00
     4191.00     0.000000       536254         1.00
     4223.00     0.000000       536872         1.00
     4255.00     0.000000       537501         1.00
     4287.00     0.000000       538167         1.00
     4319.00     0.000000       538792         1.00
     4351.00     0.000000       539444         1.00
     4383.00     0.000000       540033         1.00
     4415.00     0.000000       540673         1.00
     4447.00     0.000000       541319         1.00
     4479.00     0.000000       542004         1.00
     4511.00     0.000000       542622         1.00
     4543.00     0.000000       543287         1.00
     4575.00     0.000000       544003         1.00
     4607.00     0.000000       544645         1.00
     4639.00     0.000000       545346         1.00
     4671.00     0.000000       546013         1.00
     4703.00     0.000000       546641         1.00
     4735.00     0.000000       547287         1.00
     4767.00     0.000000       547920         1.00
     4799.00     0.000000       548522         1.00
     4831.00     0.000000       549102         1.00
     4863.00     0.000000       549766         1.00
     4895.00     0.000000       550419         1.00
     4927.00     0.000000       551076         1.00
     4959.00     0.000000       551751         1.00
     4991.00     0.000000       552419         1.00
     5023.00     0.000000       553054         1.00
     5055.00     0.000000       553711         1.00
     5087.00     0.000000       554350         1.00
     5119.00     0.000000       554961         1.00
     5151.00     0.000000       555607         1.00
     5183.00     0.000000       556257         1.00
     5215.00     0.000000       556910         1.00
     5247.00     0.000000       557589         1.00
     5279.00     0.000000       558214         1.00
     5311.00     0.000000       558875         1.00
     5343.00     0.000000       559582         1.00
     5375.00     0.000000       560212         1.00
     5407.00     0.000000       560870         1.00
     5439.00     0.000000       561552         1.00
     5471.00     0.000000       562227         1.00
     5503.00     0.000000       562952         1.00
     5535.00     0.000000       563624         1.00
     5567.00     0.000000       564348         1.00
     5599.00     0.000000       565057         1.00
     5631.00     0.000000       565798         1.00
     5663.00     0.000000       566551         1.00
